product_id,comment,comment_clean,rating
masstel-izi-10,dien thoai xai rat tot,dien_thoai xai rat tot,5
masstel-izi-10,dùng ok thích hợp cho người trung niên người già dùng sóng 4g ok,ok thích_hợp trung_niên người_già sóng 4g ok,4
masstel-izi-10,pin sạc mãi không đầy đã sạc hơn tiếng vẫn ở mức,pin sạc mãi không sạc tiếng,2
masstel-izi-10,điện thoại của em dùng tốt ạ có điều pin hơi yếu tý ạ,điện_thoại tốt pin hơi yếu tý,4
masstel-izi-10,máy nghe to rõ pin lâu giá rẻ,máy to pin giá rẻ,5
masstel-izi-10,đã mua cái và cả dùng được một thời gian độ tháng là chết màn hình có cái màn hình sáng liên tục đến khi hết pin thì thôi mặc dù đã cài đặt thời gian sáng màn 30s sau đó được bữa là chết màn,mua thời_gian độ chết màn_hình màn_hình liên_tục hết pin mặc cài_đặt thời_gian màn 30 s bữa chết màn,1
masstel-izi-10,máy ok phù hợp cho người già loa to chống điếc giá nghìn không đòi hỏi gì nhiều,máy ok người_già loa to chống điếc giá nghìn không đòi_hỏi,5
masstel-izi-10,nghe gọi tốt,gọi tốt,5
masstel-izi-10,máy về chưa gì không lên nguồn làm đủ mọi cách rồi tự nhiên sập nguồn xong ngủ luôn,máy không tự_nhiên sập xong ngủ,1
masstel-izi-10,sản phẩm tốt nhân viên chăm sóc khách hàng thân thiện,sản_phẩm tốt nhân_viên chăm_sóc khách_hàng thân_thiện,5
masstel-izi-10,tuyệt vời,tuyệt_vời,4
masstel-izi-10,rất tốt,tốt,5
masstel-izi-10,cho em hỏi máy này cài báo thức lần được không ạ em cài hoài không được,máy cài báo_thức không cài hoài không,4
masstel-izi-10,pin sạc mà mãi không thấy đầy rút ra để không mà phút còn,pin sạc mãi không rút không phút,2
masstel-izi-10,tại sao mình không thể kết nối vào trình duyệt vậy ạ,không thể kết_nối trình_duyệt,3
masstel-izi-10,mua máy lắp sim vào là tự khởi động lại liên tục đã vào đêm đổi lần rồi tuy nhiên vẫn bị lỗi,mua máy lắp sim khởi_động liên_tục đêm đổi nhiên lỗi,1
masstel-izi-10,điện thoại masstel vừa mua xong giờ màn hình bị trắng luôn rồi mở không lên luôn phải làm sao đây,điện_thoại masstel mua xong màn_hình trắng không,5
masstel-izi-10,mua ngày đổi cái điện thoại quá tệ không sử dụng được,mua đổi điện_thoại tệ không,1
masstel-izi-10,mấy nút nhỏ gọn mỗi tội loa hơi nhỏ pin tạm ổn,mấy nút nhỏ gọn tội loa hơi nhỏ pin tạm ổn,4
masstel-izi-10,ok,ok,5
masstel-izi-10,sản phẩm dùng cho con cái đi học rất tiện dụng dễ quản lý nhất là việc trẻ nhỏ sử dụng công nghệ và các phần mềm độc hại,sản_phẩm con_cái đi học tiện_dụng dễ quản_lý trẻ_nhỏ công_nghệ phần_mềm độc_hại,4
masstel-izi-10,rất tốt phù hợp máy phụ,tốt máy phụ,5
masstel-izi-10,sài rất tốt,sài tốt,5
masstel-izi-10,hơi khó dùng,hơi,4
masstel-izi-10,rất tốt,tốt,5
masstel-izi-10,phím liệt không có tác dụng không mở được máy lại mất công đi đổi,phím liệt không tác_dụng không máy công đi đổi,2
masstel-izi-10,vừa mua hôm qua nay đã cháy màn hình quá tệ,mua hôm_qua cháy màn_hình tệ,1
masstel-izi-10,ổn ạ,ổn,3
masstel-izi-10,ok,ok,5
masstel-izi-10,tốt,tốt,5
masstel-izi-10,dùng tốt,tốt,5
masstel-izi-10,sản phẩm ok,sản_phẩm ok,5
masstel-izi-10,xài ổn ok lắm,xài ổn ok lắm,5
masstel-izi-10,máy sài tốt,máy sài tốt,5
masstel-izi-10,điện thoại dùng tốt hình ảnh rõ nét âm thanh tốt,điện_thoại tốt hình_ảnh nét âm_thanh tốt,4
masstel-izi-10,dùng bình thường chưa có vấn đề gì,bình_thường vấn_đề,3
masstel-izi-10,ok mua cho ông ở nhà sử dụng,ok mua,5
masstel-izi-10,tuyệt vời,tuyệt_vời,5
masstel-izi-10,tốt,tốt,4
masstel-izi-10,dùng ô ki,ô ki,5
masstel-izi-10,tốt,tốt,5
masstel-izi-10,tạm ôn,tạm ôn,3
masstel-izi-10,sản phẩm dùng tốt,sản_phẩm tốt,5
masstel-izi-10,nghe gọi lâu lâu lên web đọc truyện,gọi web đọc truyện,5
masstel-izi-10,sản phẩm rất chất lượng,sản_phẩm chất_lượng,5
masstel-izi-10,ok,ok,5
masstel-izi-10,tốt,tốt,4
masstel-izi-10,tôi cảm nhận là nhân viên tuyệt vời,cảm_nhận nhân_viên tuyệt_vời,5
masstel-izi-10,mới mua máy được tháng mà giờ gọi thì nghe được đối phương nói nhưng mình nói đối phương không nghe được hy vọng sớm nhận được phản hồi bảo hành,mới mua máy gọi đối_phương đối_phương không hy_vọng phản_hồi bảo hành,3
masstel-izi-10,okik,okik,5
masstel-izi-10,rất ok,ok,5
masstel-izi-10,điện thoại sài thấy cũng hay máy tiện lợi dùng được sim nghe gọi rõ ràng,điện_thoại sài máy tiện_lợi sim gọi rõ_ràng,4
masstel-izi-10,rất nhiệt tình,nhiệt_tình,5
masstel-izi-10,rất tốt,tốt,5
masstel-izi-10,chị nhân viên nhiệt tình tư vấn cute ạ,nhân_viên nhiệt_tình tư_vấn cute,5
masstel-izi-10,không được trò chơi trò chơi này là để cài người sử dụng tốn tiền,không trò_chơi trò_chơi cài tốn tiền,2
masstel-izi-10,tốt,tốt,4
masstel-izi-10,sản phẩm rất tốt,sản_phẩm tốt,5
masstel-izi-10,ok,ok,5
masstel-izi-10,nhỏ gọn nhẹ chữ hơi to,nhỏ gọn nhẹ chữ hơi to,5
masstel-izi-10,tốt thiệt các bạn à,tốt thiệt,5
masstel-izi-10,sản phẩm tốt chất lượng cao tôi rất thích sản phẩm này có nhu cầu sẽ tiếp tục ủng hộ,sản_phẩm tốt chất_lượng sản_phẩm nhu_cầu ủng_hộ,5
masstel-izi-10,ok,ok,5
masstel-izi-10,nghe không ổn định lắm,không ổn_định lắm,2
masstel-izi-t6,điện thoại đang sáng không sử dụng thì mình tắt nút nào vậy ạ,điện_thoại không tắt nút,3
masstel-izi-t6,có pin thay thế không giá nhiêu,pin thay_thế không giá nhiêu,4
masstel-izi-t6,khôi phục lại cài đặt gốc máy vẫn báo cắm tai nghe không hiểu tại sao,khôi_phục cài_đặt gốc máy báo cắm tai không,2
masstel-izi-t6,điện thoại loa thoại nghe rè không nghe rõ,điện_thoại loa thoại rè không,3
masstel-izi-t6,điện thoại mình mua dùng được khoảng tháng giờ cứ dùng được hoặc hôm lại bị mất sóng khởi động lại thì lại có sóng rồi lại lặp lại như trên chán,điện_thoại mua hôm sóng khởi_động sóng lặp_lại chán,2
masstel-izi-t6,máy dùng rất tốt màn hình sáng pin trâu loa to nếu ai sợ người ngoài nghe thấy cuộc nói chuyện của mình có thể chỉnh âm lượng mặc định nhỏ xuống có thể chỉnh báo thức lặp lại theo ngày trong tuần mong muốn hàng masstel là hàng chuẩn đừng mua hàng trôi nổi trên mạng,máy tốt màn_hình pin trâu loa to sợ nói_chuyện thể chỉnh âm_lượng mặc_định nhỏ xuống thể chỉnh báo_thức lặp_lại tuần mong_muốn hàng masstel hàng chuẩn đừng mua hàng trôi_nổi mạng,5
masstel-izi-t6,rất ok ạ,ok,4
masstel-izi-t6,em mới mua tuần bị rơi xuống nước giờ hỏng loa thế giới di động có hỗ trợ thu mua lại để mua máy mới không ạ,mới mua tuần rơi xuống hỏng loa thế_giới di_động thu mua mua máy mới không,3
masstel-izi-t6,mới mua về được mấy ngày thì liệt phím,mới mua mấy liệt phím,1
masstel-izi-t6,máy dùng ok nhé,máy ok,5
masstel-izi-t6,loa khá to hợp người lớn tuổi khuyết điểm là do loa sau nên dù chế độ cầm tay thì người ngồi gần đó vẫn nghe được,loa khá to hợp người_lớn khuyết_điểm loa chế_độ cầm,4
masstel-izi-t6,pin lau het nghe goi ro va lo tuyet voingon bo re,pin lau het goi ro va lo tuyet voingon bo_re,5
masstel-izi-t6,mới vừa mua buổi tối đem về bị lỗi sim sóng sáng đem ra nhờ nhập trả lại tính thêm tiền mua model khác tốt hơn nhưng lỗ đến 100k quy định nếu sản phẩm lỗi trong 24h nhập trả chỉ lỗ không có bao nhiêu tiền nhưng lỗ là quá thiệt thòi cho khách hàng,mới mua tối đem lỗi sim sóng đem nhập trả tiền mua model tốt lỗ quy_định sản_phẩm lỗi 24 h nhập trả lỗ không bao nhiêu tiền lỗ thiệt_thòi khách_hàng,1
masstel-izi-t6,pin trâu loa to sóng,pin trâu loa to sóng,5
masstel-izi-t6,máy mới mua sạc pin đầy để nghe gọi trong vòng 24h pin tụt khoảng còn chất lượng thì phải dùng thời gian mới biết được,máy mới mua sạc pin gọi vòng 24 h pin tụt chất_lượng thời_gian mới,2
masstel-izi-t6,tốt,tốt,5
masstel-izi-t6,mới dùng mấy ngày đã liệt nút bấm trong khi rất ít dùng,mới mấy liệt nút bấm,3
masstel-izi-t6,máy êm loa lớn chữ lớn pin lâu,máy êm loa chữ pin,5
masstel-izi-t6,pin trâu theo cách sử dụng của mọi người âm lương ok máy này chuyên cho người lớn tuổi và những người chỉ yêu câu gọi và nghe thì quá ok trong tầm giá này về chất lượng sản phẩm phải chờ thời gian trả lời,pin trâu âm lương ok máy chuyên người_lớn yêu câu gọi ok tầm giá chất_lượng sản_phẩm chờ thời_gian trả_lời,5
mobell-f209,loa thoại nghe xíu xíu không nghe nổi nếu bật rảnh tay thì nghe tạm được nói chung khó sử dụng cho người già trót mua ngại đổi nên dùng tạm,loa thoại xíu xíu không nổi bật rảnh tạm người_già trót mua ngại đổi tạm,1
mobell-f209,đã được hỗ trợ đổi máy do lỗi loa thoại và loa ngoài nhận máy mới loa ngoài vẫn không nghe được,đổi máy lỗi loa thoại loa máy mới loa không,3
mobell-f209,rất tệ nhân viên thiếu chuyên nghiệp tổng đài trả lời toàn lý thuyết sử dụng máy quá tệ không nên mua,tệ nhân_viên chuyên_nghiệp tổng_đài trả_lời toàn lý_thuyết máy tệ không mua,1
mobell-f209,mua về chỉ thấy rung không thấy chuông đâu cả,mua rung không chuông,2
mobell-f209,cài đặt âm thanh không có chuông khi gọi đến chỉ có chế độ rung mặc dù đã vào phần cấu hình chọn các loại chuông nhưng đều không có tiếng,cài_đặt âm_thanh không chuông gọi chế_độ rung mặc cấu_hình chuông không tiếng,2
mobell-f209,lỗi sạc pin không ngắt,lỗi sạc pin không ngắt,2
mobell-f209,quá ok,ok,5
mobell-f209,mình xin nhận xét về sản phẩm f209 này như sau về phần loa thoại có vẽ như không được trong cho lắm nói chuyện phải hét thật to lên thì mới thông tín hiệu cho cả bên cùng nghe về phần tin nhắn thì khi tin rác hay tin nhắn của bạn bè gửi đến máy phản hồi và nhận ký tự đầy đủ không giống như kiểu máy khác như nokia hay motorola f309 hoặc thương hiệu masstel mỗi lần tin nhắn rác hay quảng cáo gửi đến là máy cho phản hồi chia ra từng cụm mặc dù có nội dung mà tin nhắn gửi về chia làm hoặc lần đứt khúc và đứt đoạn như vậy mỗi lần mở lên xem tin nhắn là không biết đọc từ đâu trở lên rất bất tiện riêng mình mình thấy em mobell f209 này vẫn ngon hơn so với mấy em khác,nhận_xét sản_phẩm f209 loa thoại vẽ không trong_cho lắm nói_chuyện hét to mới thông tín_hiệu tin_nhắn rác tin_nhắn bạn_bè gửi máy phản_hồi ký_tự đầy_đủ không kiểu máy nokia motorola f309 thương_hiệu masstel tin_nhắn rác quảng_cáo gửi máy phản_hồi chia cụm mặc nội_dung tin_nhắn gửi chia đứt khúc đứt_đoạn tin_nhắn không đọc trở bất_tiện mobell f209 ngon mấy,5
mobell-f209,không có sạc đi kèm phải mua sạc ngoài,không sạc đi kèm mua sạc,1
mobell-f209,dbt dùng cho người lớn tuổi ok,dbt người_lớn ok,5
mobell-f209,gọi lúc được lúc không,gọi không,1
mobell-f209,tro giup tat đọc thời gian khi trẵn giờ vi du ho khong phut,tro_giup tat đọc thời_gian trẵn vi_du ho khong phut,3
mobell-f209,máy này sử dụng cho người lớn tuổi rất phù hợp chữ to nghe gọi lớn nói chung ok,máy người_lớn chữ to gọi ok,4
mobell-f209,cảm ứng dùng bị chạm nút menu lướt mạng thì yếu hay bị lắc,cảm_ứng chạm nút menu lướt mạng yếu lắc,2
mobell-f209,hài lòng có mua gì sẽ ủng hộ,hài mua ủng_hộ,5
mobell-f209,ok,ok,5
mobell-f209,sản phẩm ok,sản_phẩm ok,4
mobell-f209,mình mới mua máy này thấy thiết kế chắc chắn nghe gọi rõ ràng pin dùng cũng lâu nhân viên bán hàng và chăm sóc khách hàng của thế giới di động rất nhiệt tình và chu đáo xin cảm ơn,mới mua máy thiết_kế gọi rõ_ràng pin nhân_viên hàng chăm_sóc khách_hàng thế_giới di_động nhiệt_tình chu_đáo,5
mobell-f209,loa ngoài to điểm trù duy nhất là pin kém không sử dụng ngày phải sạc pin lần,loa to điểm trù duy_nhất pin kém không sạc pin,3
