product_id,comment,comment_clean,rating
samsung-galaxy-a35-5g,mới mua hôm qua anh nhân viên giao hàng vui tính ngoại hình máy đẹp mỗi tội pin tụt hơi nhanh mặc dù mình đã giảm tần số quét màn hình xuống còn 08 theo cảm nhận của mình thì pin tụt nhanh hơn chiếc galaxy a12 mình mua cách đây năm,mới mua hôm_qua nhân_viên giao hàng vui_tính ngoại_hình máy đẹp tội pin tụt hơi nhanh mặc giảm tần_số quét màn_hình xuống tám cảm_nhận pin tụt nhanh galaxy a12 mua,4
samsung-galaxy-a35-5g,vuốt mượt mà pin trâu đủ dùng 8h online 4g liên tục camera chụp ban đêm tốt màng hình có độ tương phản rõ nét loa ngoài nghe nhạc hay có phiên bản bộ nhớ 256gb thoải mái lưu trữ ảnh và ứng dụng đối với riêng mình thì samsung luôn lắng nghe phát triển để phù hợp từng khách hàng từ bình dân đến cao cấp mình luôn,vuốt mượt_mà pin trâu 8 h online 4g liên_tục camera chụp ban_đêm tốt màng hình độ tương_phản nét loa nhạc phiên_bản bộ_nhớ 256 gb thoải_mái lưu_trữ ảnh ứng_dụng đối samsung lắng_nghe phát_triển khách_hàng bình_dân cao_cấp,5
samsung-galaxy-a35-5g,camera trước xấu chụp ánh sáng cam lè bị dìm da kinh khủng có cách nào khắc phục không ạ,camera xấu chụp ánh_sáng cam lè dìm da kinh_khủng khắc_phục không,3
samsung-galaxy-a35-5g,máy sài được tháng bị rè loa ngoài đổi cái mới được không,máy sài rè loa đổi mới không,3
samsung-galaxy-a35-5g,máy nhanh nóng tụt pin nhanh,máy nhanh nóng tụt pin nhanh,3
samsung-galaxy-a35-5g,anh tra giùm em số xxxx912408 còn ưu đãi mua củ sạc không ạ,tra giùm ưu_đãi mua củ sạc không,4
samsung-galaxy-a35-5g,máy dung ok pin dung deu được ngay với buoi toi dung khong nong máy,máy dung ok pin dung deu buoi toi dung khong nong máy,5
samsung-galaxy-a35-5g,lần đầu tiên xài máy samsung nhưng rất ưng ý máy đẹp cầm cứng tay mình xài không bị nóng máy có lẽ do chỉ xem youtube và đọc báo thôi sạc pin mà lại bền pin đi mưa mà không sao nhé,xài máy samsung ưng_ý máy đẹp cầm cứng xài không nóng máy lẽ đọc báo sạc pin bền pin đi mưa không,5
samsung-galaxy-a35-5g,máy mau hết pin nóng máy nữa,máy mau hết pin nóng máy,3
samsung-galaxy-a35-5g,máy sài mau máy quá chừng mặc dù là mình lướt tiktok zalo fb không chơi game không biết có phải bị lỗi hay không muốn đổi sang dòng khác thì bù tầm bao ạ,máy sài mau máy chừng mặc lướt tiktok zalo không game không lỗi không đổi sang dòng bù tầm bao,3
samsung-galaxy-a35-5g,mình sài được tháng chỉ nghe gọi fb zalo top top thì pin khá ổn sài ngày ok,sài gọi zalo top_top pin khá ổn sài ok,5
samsung-galaxy-a35-5g,máy dùng ok nha nhanh mượt loa nghe quá đã sao samsung không ra màn hình tầm giá khoang triêu cho nhỏ gọn bỏ túi để máy mượt như apple ta có là mua liền mua apple không nỗi,máy ok nha nhanh mượt loa samsung không màn_hình tầm giá khoang triêu nhỏ gọn túi máy mượt apple ta mua liền mua apple không nỗi,5
samsung-galaxy-a35-5g,chị game hơi đơ nha,game hơi đơ nha,3
samsung-galaxy-a35-5g,điện thoại xài ổn nhanh mượt mà,điện_thoại xài ổn nhanh mượt_mà,5
samsung-galaxy-a35-5g,mình sài ok pin mau hết phải chuyển qua tiết kiệm pin,sài ok pin mau hết tiết_kiệm pin,3
samsung-galaxy-a35-5g,gọi video tụt pin rất nhanh và rất nóng máy mình gọi với người khác dùng samsung a15 4g nhưng pin mình tụt nhanh hơn nhiều,gọi video tụt pin nhanh nóng máy gọi samsung a15 4g pin tụt nhanh,3
samsung-galaxy-a35-5g,chụp hình xấu nhanh nóng và nhanh hết pin,chụp hình xấu nhanh nóng nhanh hết pin,3
samsung-galaxy-a35-5g,dòng a năm nay đẹp quá mọi người ơi cầm trên tay sang thực sự né mấy bạn trung quốc ra,dòng a đẹp cầm sang né mấy trung_quốc,5
samsung-galaxy-a35-5g,sau khi sử dụng thấy rất đáng giá tiền và mong thế giới di động có ưu đãi tốt hơn,đáng_giá tiền mong thế_giới di_động ưu_đãi tốt,5
samsung-galaxy-a35-5g,mua được tháng thấy khá ok với mức giá nhưng trừ điểm ở phim tụt hơi nhanh và nhanh nóng máy,mua khá ok giá trừ điểm phim tụt hơi nhanh nhanh nóng máy,4
samsung-galaxy-a35-5g,máy mới xài được tuần thấy pin nó kém hơn hẳn a58 trong khi máy là pin 5000 thấy yếu hơn hẳn so với máy a58máy xài rất nóng nha,máy mới xài tuần pin kém hẳn a58 máy pin yếu hẳn máy a58máy xài nóng nha,4
samsung-galaxy-a35-5g,máy đẹp mới mua được ngày mau hết pin thôi chụp hình đẹp cái gì cũng ok trừ pin,máy đẹp mới mua mau hết pin chụp hình đẹp ok trừ pin,3
samsung-galaxy-a35-5g,xài được tháng mình toàn xài 4g không chơi game cảm thấy máy ổn pin qua đêm không thấy tuột xài biết ngày mới sạc chủ yếu đọc báo xem phim chút chút có điều chơi thử vài game như liên minh tốc chiến thì chỉ được cấu hình trung bình thôi máy này mua về cho phụ huynh hay dân vn thì ổn chứ chưa ngon để xài qua năm mà pin vẫn cầm và cảm ứng mượt như bây giờ thì mình đánh giá nó tốt so với nhu cầu bản thân,xài toàn xài 4g không game máy ổn pin đêm không tuột xài mới sạc chủ_yếu đọc báo phim chút chút thử game liên_minh tốc chiến cấu_hình trung_bình máy mua phụ_huynh dân vn ổn ngon xài pin cầm cảm_ứng mượt tốt nhu_cầu,5
samsung-galaxy-a35-5g,máy xài bị nóng máy rất nhanh mua chưa được tháng,máy xài nóng máy nhanh mua,4
samsung-galaxy-a35-5g,gọi video xem tiktok chơi game nó nóng dữ dội phải đem lại quạt cho nó mát vậy là có bị hỏng gì không,gọi video tiktok game nóng dữ_dội đem quạt mát hỏng không,3
samsung-galaxy-a55-5g,mới mua hôm qua muốn đổi qua xiaoomi được không,mới mua hôm_qua đổi xiaoomi không,5
samsung-galaxy-a55-5g,cho mình hỏi điện thoại sao hay bị mất sóng 4g quá vậy cùng sim mà lúc trước dùng máy cũ không có mất sóng 4g,điện_thoại sóng 4g sim máy cũ không sóng 4g,3
samsung-galaxy-a55-5g,mới dùng được ngày mọi chức năng đều ổn có đều phần phím âm lượng hơi bị bất tiện đang nghe nhạc mình tăng giảm âm lượng xuống không được bấm vào thì giảm âm lượng cuộc gọi phải vào phần bên trong mới có thể tăng giảm được còn tai nghe bluetooth thì không tăng giảm gì được luôn,mới chức_năng ổn phím âm_lượng hơi bất_tiện nhạc giảm âm_lượng xuống không bấm giảm âm_lượng cuộc_gọi mới thể giảm tai bluetooth không giảm,4
samsung-galaxy-a55-5g,đã mua được ngày dùng rất ok các chức năng của điện thoại đều hoạt động tốt chỉ có phần cài app apk trên google cái phần loading không hiểu sao app nào web nào nó cũng bị đứt quãng mong các nhân viên tgdđ sớm xem được và phản hồi thanks,mua ok chức_năng điện_thoại hoạt_động tốt cài app apk google loading không app web đứt_quãng mong nhân_viên tgdđ phản_hồi thanks,5
samsung-galaxy-a55-5g,mua mới ngày máy đã giảm xuống 600k hơi bị cay máy này pin khá trâu còn về màng hình thì mình thấy không được sắt nét cho lắm còn về camera thì nó quá trân thật ở bên ngoài màu sắt sau thì chụp ảnh ra y chang như vậy nên mọi người chơi là sấu còn về phần chơi game thì mình có chơi liên quân fps thì ổn định đấy nhưng chỗ di chuyển tướng đi không được mượt nó hơi khựng khựng khá khó chịu còn về phần nhân viên bán hàng tại tgdđ lấp vò rất nhiệt tình chăm sóc khách hàng,mua mới máy giảm xuống hơi cay máy pin khá trâu màng hình không sắt nét lắm camera trân màu sắt chụp ảnh y_chang sấu game liên_quân fps ổn_định đấy chỗ di_chuyển tướng đi không mượt hơi khựng khựng khá khó_chịu nhân_viên hàng tgdđ lấp_vò nhiệt_tình chăm_sóc khách_hàng,4
samsung-galaxy-a55-5g,cảm ứng mượt pin dùng được ngày camera xấu bắt sóng nghe gọi yếu giá cao hơi chát,cảm_ứng mượt pin camera xấu bắt sóng gọi yếu giá hơi chát,3
samsung-galaxy-a55-5g,anh cho em hỏi tại sao mua điện thoại bên thế giới di động điện thoại khui hộp trước hết vậy,mua điện_thoại thế_giới di_động điện_thoại khui hộp hết,4
samsung-galaxy-a55-5g,shop nói máy anh mình mua hồi tháng có 11040k sao nay lại lên giá vậy shop có hôm lại lên 11990 nay 11490k ạ tháng tơi nay cũng nữa năm mà không giảm lại tăng giá vậy shop,shop máy mua hồi giá shop hôm tơi không giảm giá shop,3
samsung-galaxy-a55-5g,máy ảnh chụp xấu thật thất vọng nhiều tải app về chụp cũng vẫn xấu chức năng khác ít dùng nên không quan tâm,máy_ảnh chụp xấu thất_vọng tải app chụp xấu chức_năng không,3
samsung-galaxy-a55-5g,mình xài thấy điều là màu sắc hiển thị màn hình không đẹp lắm với bắt sóng wifi kém quá mạng nhà mà nhiều lúc không kết nối được phải tắt mở lại mới được,xài màu_sắc hiển_thị màn_hình không đẹp lắm bắt sóng wifi kém mạng không kết_nối tắt mới,4
samsung-galaxy-a55-5g,máy chụp hình gì mà xấu chưa từng thấy người thì đen môi thì thâm sì sì sao dòng máy này chụp hình tệ quá tệ,máy chụp hình xấu đen môi thâm_sì dòng máy chụp hình tệ tệ,3
samsung-galaxy-a55-5g,sóng wifi mạnh pin thì được ngày chụp hình tệ bộ sạc bị gì không biết mà sạc từ 13h30 tới 18h30 mà được có 97m mới mua được ngày,sóng wifi pin chụp hình tệ sạc không sạc 13 h30 18 h30 97 m mới mua,3
samsung-galaxy-a55-5g,máy dùng ổn pin không nóng nhưng bắt sóng điện thoại yếu hơn các điện thoại khác rất nhiều,máy ổn pin không nóng bắt sóng điện_thoại yếu điện_thoại,3
samsung-galaxy-a55-5g,máy ổn cũng không nóng lắm các tác vụ đều mượt mà pin cũng không tệ lắm chỉ có cam trước là chưa ok lắm,máy ổn không nóng lắm tác_vụ mượt_mà pin không tệ lắm cam ok lắm,4
samsung-galaxy-a55-5g,sản phẩm có kết nối được với tai nghe có dây không ạ,sản_phẩm kết_nối tai dây không,5
samsung-galaxy-a55-5g,máy ok sạc pin không pin sử dụng lâu có đều hình chụp cam trước không đẹp còn lại thì ok,máy ok sạc pin không pin hình chụp cam không đẹp ok,4
samsung-galaxy-a55-5g,máy mua được ngày thì có vết ngang màn hình dù không va đập hay rơi gì cả giờ không biết sao nữa,máy mua vết ngang màn_hình không va_đập rơi không,3
samsung-galaxy-a55-5g,nó tốt thật nha các bạn tui đang xài đây đang viết bình luận đây,tốt nha tui xài viết bình_luận,4
samsung-galaxy-a55-5g,không có gì phải phàn nàn rất hài lòng thanks đmx nguyễn trãi mỹ tho,không phàn_nàn hài thanks đmx nguyễn trãi mỹ_tho,5
samsung-galaxy-a55-5g,tôi xin hỏi bộ phận kĩ thuật khi mua máy tôi có sao chép dữ liệu từ máy cũ sang máy mới do máy trước bị lỗi nên sao chép nguyên si qua máy mới cũng bị lỗi vậy tôi có thể cài đặt lại máy mới được không ạ,bộ_phận kĩ_thuật mua máy sao_chép dữ_liệu máy cũ sang máy mới máy lỗi sao_chép nguyên si máy mới lỗi thể cài_đặt máy mới không,4
samsung-galaxy-a55-5g,màu mè rất chán nhạt như chợ trôi không nịnh mắt bằng mấy sản phẩm thấp size ra khác dòng cao mà chê quá còn lại là ổn ram mà thay sạc 25w lên 45w phiên bản này thì tốt các hạng khác còn lên 80w 90w hết rồi samsung giờ max vẫn 45w,màu_mè chán nhạt chợ trôi không nịnh mắt mấy sản_phẩm size dòng chê ổn ram thay sạc 25 w 45 w phiên_bản tốt hạng 80 w 90 w hết samsung max 45 w,4
samsung-galaxy-a55-5g,mình lúc mới mua thì thấy nhân viên reo là chụp đẹp mà giờ chụp thấy không hình không sáng mờ giờ muốn đổi máy khác đi không ah,mới mua nhân_viên reo chụp đẹp chụp không hình không mờ đổi máy đi không ah,3
samsung-galaxy-a55-5g,em mới mua được gần tuần và em thấy có vấn đề là loa hơi nhỏ so với a35 5g còn nhìn chung là ổn không biết là có được đổi với trường hợp loa hơi nhỏ không ạ,mới mua tuần vấn_đề loa hơi nhỏ a35 5 g ổn không đổi trường_hợp loa hơi nhỏ không,3
samsung-galaxy-a55-5g,very good,very good,5
samsung-galaxy-a55-5g,good everthing is very,good everthing is very,5
samsung-galaxy-a55-5g,tạm,tạm,5
samsung-galaxy-a55-5g,mình đã mua con 12gb 256gb chưa được tuần và cảm nhận của mình về con này ưu điểm màn đẹp mượt 256gb nên xài vô tư nhiều tính năng cải tiến đáng ngờ nhược điểm màu khá mờ nhạt cam sau lúc mới mở ra nhìn rất ghê chắc do nó làm nét dữ quá nên nhìn hơi xu cam trước mờ nhạt nhìn không có sức sống nói chung nếu không so về cam thì oke con này khá ổn trong tầm giá mượt ngon nhưng mình là con gái khá chú trọng về chụp ảnh thì con này mình thấy thất vọng về cam nhiều với điều mình lo lắng thì sau này con này sẽ lag nhỉ,mua 12 gb 256 gb tuần cảm_nhận ưu_điểm màn đẹp mượt 256 gb xài vô_tư tính_năng cải_tiến ngờ nhược_điểm màu khá mờ_nhạt cam mới ghê nét hơi xu cam mờ_nhạt không sức_sống không cam ok khá ổn tầm giá mượt ngon con_gái khá chú_trọng chụp ảnh thất_vọng cam lo_lắng lag,3
samsung-galaxy-a55-5g,mới mua về chưa cập nhật phần mềm màn hình nhợt nhạt khi cập nhật xong vào chế độ màn hình có thêm tính năng độ sinh động màn hình màu sắc tươi hơn hi vọng trong thời gian tới samsung cải thiện phần camera là ok máy hoạt động ở tác vụ bình thường không nóng pin ok,mới mua cập_nhật phần_mềm màn_hình nhợt_nhạt cập_nhật xong chế_độ màn_hình tính_năng độ sinh_động màn_hình màu_sắc tươi hi_vọng thời_gian samsung cải_thiện camera ok máy hoạt_động tác_vụ bình_thường không nóng pin ok,5
samsung-galaxy-a55-5g,máy xài mau nóng lắm nha pin thì ok dễ trượt lắm nha để chỗ mà hơi nghiêng xíu là dễ rớt lắm,máy xài mau nóng lắm nha pin ok dễ trượt lắm nha chỗ hơi nghiêng xíu dễ rớt lắm,3
